Gene name,RNAseq1,RNAseq2,RNAseq3,RNAseq4,RNAseq5,RNAseq6,RNAseq7,RNAseq8,RNAseq9,RNAseq10,RNAseq11,RNAseq12,RNAseq13,RNAseq14,RNAseq15,RNAseq16
YBL018C,-0.165001573,0.061954867,0.134590211,0.656602729,0.46451789,-0.793387499,0.921293855,1.243352264,0.303262213,0.289498698,0.061954867,-0.357252563,-2.144219069,-1.910849503,-0.373737739,1.607420352
YBL019W,0.641112101,0.446560258,-0.688020099,-1.743194568,-1.381267053,1.189692597,0.881242434,1.403414271,-0.112122407,0.18190171,-0.949733136,-0.468862243,-0.718047229,-0.23250006,-0.192022708,1.74184613
YBL020W,-0.527694161,0.17088475,0.058475339,0.468485264,0.185511052,1.196261336,0.96394039,1.17892002,0.72359003,1.059381175,0.317030311,-0.70655763,-2.017179544,-1.6005498,-1.338321234,-0.132177299
YBL021C,-1.230069518,-1.152622846,-1.275526843,-1.025648858,0.338469434,1.580514479,1.291866688,1.234901096,0.591103635,1.176485868,0.492297785,0.130448566,-0.569685033,-0.569685033,-1.015378009,0.00252859
YBL022C,-0.309343404,-0.325116057,-0.74530844,-1.552437037,-1.897325917,0.469553807,1.102582398,1.185943808,0.709268397,1.115077507,0.628040533,0.884050068,0.793903476,-0.801790547,-1.078463467,-0.178635125
YBL023C,0.157376667,0.043805072,0.323802686,0.514747548,1.577334358,1.674025022,1.026136953,0.41386342,-0.50195919,-0.121325024,-0.736174577,-1.843705973,-1.777272563,-0.556968237,-0.540329831,0.346643668
YBL024W,-0.089816539,0.440316504,0.771183459,1.758889179,1.616421215,0.209857523,0.343026107,0.39462865,-0.089816539,0.164156839,-0.243107647,-1.731310609,-1.923800613,-0.806434723,-0.857113033,0.042920226
YBL025W,0.298625128,0.865611812,0.73698259,-0.136849353,0.011878881,-0.024956054,0.084871532,0.833714296,0.121034742,0.4026892,-0.985230252,0.605510661,-2.345300434,-1.530534211,-0.688789033,1.750740496
YBL026W,-0.238194291,-0.496127642,-0.69453014,0.169775739,0.976609784,0.684034866,1.313619093,1.303714564,0.525740829,0.82691622,-0.855786749,-0.358814065,-1.27367448,-1.588776182,-1.437186259,1.142678714
YBL026W,-0.238194291,-0.496127642,-0.69453014,0.169775739,0.976609784,0.684034866,1.313619093,1.303714564,0.525740829,0.82691622,-0.855786749,-0.358814065,-1.27367448,-1.588776182,-1.437186259,1.142678714
YBL026W,-0.238194291,-0.496127642,-0.69453014,0.169775739,0.976609784,0.684034866,1.313619093,1.303714564,0.525740829,0.82691622,-0.855786749,-0.358814065,-1.27367448,-1.588776182,-1.437186259,1.142678714
YBL027W,-0.052876518,0.022742533,0.126749278,0.893538822,1.563039504,0.82783523,0.864303688,0.851699279,0.170929837,0.185801875,-0.489497236,-1.602904064,-2.323483985,-0.862591773,-0.612400447,0.437113978
YBL028C,0.047410712,0.40382444,0.846255892,1.610524247,1.621922583,0.346119027,0.473425761,0.295136403,-0.116726972,-0.027329236,-0.512422655,-1.473841298,-2.250162574,-0.837962369,-0.493880571,0.067706609
YBL029W,0.642282654,1.102109335,0.453905342,0.423193873,0.955568895,0.504488647,-0.219487809,-0.655153351,-1.876125772,-0.544353195,-1.425057884,-0.194778911,-0.490265301,-0.476875375,-0.397613856,2.198162709
YBL030C,-1.052041859,-0.933659746,-1.046420355,-1.10327703,-0.206199602,1.121643223,1.092684185,0.979666295,0.839686694,1.191727403,1.089881554,0.974368009,-0.004517405,-0.881969199,-1.24234261,-0.819229558
YBL031W,-0.692338391,-0.3680133,-0.428798557,-0.764044017,-1.023574273,-0.071819589,1.460628346,1.672498108,0.954503158,1.387456213,1.005287816,0.345784411,-0.645927023,-0.692338391,-1.561031608,-0.578272903
YBL032W,-0.918185045,-0.905890978,-1.109950224,-1.150065012,-0.513913386,-0.064796284,0.43389621,1.318203624,1.184733957,1.746546959,1.34409285,0.788961135,-0.060365778,-0.472072922,-1.096715304,-0.524479803
YBL033C,-0.444564058,0.092188488,1.764973944,0.880367011,-0.602964957,-0.467722014,-1.136491322,-0.398561914,-1.457429659,-0.125525707,-0.093077419,-0.191049643,-0.90999102,0.409564406,0.315915028,2.364368835
YBL034C,0.350270018,0.283788374,0.043806057,-0.721162237,-0.13738508,0.713691912,1.297858418,1.817422304,0.772496419,0.887199429,-0.523159329,-1.036630346,-1.534851805,-1.286390329,-1.354186311,0.427232507
YBL035C,-0.501362203,-0.10931366,0.026539787,-0.59813321,0.470956898,1.565799772,1.700955839,1.374783549,0.49445955,0.443147421,0.143524083,-1.168943521,-1.521811398,-1.363673508,-0.958120078,0.001190679
YBL036C,0.068319041,0.577919074,0.719051173,1.010738036,1.354373067,0.542932113,0.372823571,0.675891787,-0.312276958,0.182314054,-0.411323796,-1.413421354,-2.303087925,-1.044653684,-0.932939777,0.913341578
YBL037W,0.030934909,0.387011494,-0.292580162,-2.080936582,-1.790257307,0.024650169,0.336068801,1.269288305,0.894681106,1.43118579,1.016827891,0.426078617,-0.320497169,-0.377075091,-1.085223005,0.129842233
YBL038W,-1.094485645,-0.681477881,-1.035880191,-1.513728965,-0.701927845,0.591219998,0.987147002,1.215637083,0.853871713,1.191622968,0.817111278,1.121388015,0.584479224,-0.664610353,-1.296789339,-0.373577061
YBL039C,0.004475347,0.547591113,1.064909653,1.793818401,1.55219329,0.043066003,0.315017101,0.235054606,-0.087040139,0.011053318,-0.385491453,-1.666236071,-1.991375921,-0.688208242,-0.629793356,-0.11903365
YBL040C,-0.853242271,-0.585605688,-1.393253956,-1.626067544,0.108971652,1.23659534,1.244248681,1.516277552,0.667730693,1.030085059,-0.198327788,0.30991858,-0.580788385,-0.863847451,-0.790421539,0.777727066
YBL041W,0.17851082,0.152450267,-0.420475446,-1.297028903,-2.232270463,-0.291247457,0.158979562,0.459711772,-0.525583986,0.53835925,-0.538261956,-0.018460054,0.180675739,0.681977437,0.484057659,2.48860576
YBL042C,-0.006310388,0.559299355,1.448065376,2.157024063,1.309051215,-0.123418707,0.079378924,0.005004844,-0.430607024,-0.260264284,-0.87063989,-0.908576127,-1.956353492,-0.425490071,-0.597353217,0.021189423
YBL043W,-0.928973576,-1.000345798,-0.857677498,-1.68675494,0.866871634,0.678371817,0.671564156,1.091384898,0.786259509,1.21247947,1.365325955,0.100519476,-1.551470388,-0.302064088,-0.488946047,0.043455421
YBL044W,0.201829707,0.480335608,0.201829707,0.201829707,-0.272813362,-3.455877371,-0.272813362,-0.272813362,0.201829707,1.063409167,0.831736585,0.201829707,0.480335608,0.201829707,-0.272813362,0.480335608
YBL045C,-0.723470422,-0.861789888,-1.438423499,-2.275058508,-1.164745084,1.037025223,0.661483197,0.673511254,0.658351998,1.027149561,0.729348489,0.76617432,0.671289731,0.22965778,-0.160890149,0.170386
YBL046W,-0.372037166,-1.100419193,-0.074305264,0.359874225,1.05196938,0.803136676,0.834901946,1.53490938,0.219150496,0.641322858,-0.201657998,-0.548207944,-2.039253528,-1.146627245,-1.085107602,1.122350978
YBL047C,0.825812844,0.66888955,-0.207773221,-2.041065428,-2.554167161,0.026862683,-0.060097679,0.191918229,-0.290115559,0.400711153,-0.095653119,0.632679701,1.056858827,0.206868477,0.111201109,1.127069594
YBL048W,1.316392603,1.021136468,0.059610504,-1.336301903,-1.173316072,0.559657312,-0.225204951,-0.351405972,-0.705021956,-0.754925402,-1.421814957,-0.280535612,0.609690748,-0.104875611,0.639252779,2.147662022
YBL049W,1.246479864,1.10795413,0.190983707,-0.621709256,-1.733092063,0.008449849,-0.162533154,-0.423590342,-1.008158403,-0.643912731,-1.333741829,0.098524569,0.333865704,-0.038057885,0.849791306,2.128746535
YBL050W,0.167627763,-0.056201377,-1.222927347,-2.557398222,-0.948279816,0.929734508,0.567617474,0.518073588,-0.164192492,0.505578488,-0.719863866,0.616477391,0.296095322,-0.034263944,0.309350886,1.792571645
YBL051C,0.019744964,0.723506436,0.160229839,1.117699104,0.707932917,0.681873142,0.549582199,1.156003264,-0.142965672,0.681873142,-0.400191226,-2.416798989,-1.627329743,-0.484475866,-1.057353857,0.330670346
YBL052C,-0.119963854,0.087676869,-0.39668996,-0.861609984,-1.865955445,0.041680357,0.855873755,1.849364301,1.220477411,1.314208239,0.120225501,-0.126836081,-0.724569569,-0.485643579,-1.459465379,0.55122742
YBL053W,-0.177567094,-0.546449198,-0.8204143,-1.031610145,-1.225608544,0.493558709,0.436819037,2.04439812,1.104087559,1.386398361,0.398559141,0.340503021,-0.872219086,-0.594941003,-1.429073287,0.493558709
YBL054W,0.215934912,0.59876756,1.189263774,1.988550989,1.76252677,-0.12684471,-0.05780879,0.011602515,-0.800042024,-0.465290609,-0.800042024,-1.603251232,-1.074030101,-0.642632581,-0.571211369,0.37450692
YBL055C,-0.738760562,-0.109967282,-0.071451514,2.305584486,1.550298226,-0.20795884,0.259035682,0.853661028,-0.139106445,0.587970072,-0.198047858,-1.046340183,-0.517675699,-1.327054226,-1.502980843,0.302793957
YBL056W,-0.364429715,-0.406985275,-1.575723853,-1.973695832,-1.149740336,-0.135897775,0.401273655,0.956571112,0.536687964,1.174647354,0.118021216,1.138702759,0.516109684,-0.143020647,-0.602140362,1.509620053
YBL057C,-0.984621515,0.033834734,-0.557130369,-0.132582011,0.061082201,0.664974538,1.108489409,1.641847055,0.554410626,1.052158523,-0.00729427,-0.362705288,-1.448622503,-1.575675668,-1.289514042,1.241348578
YBL058W,0.813104633,0.353297406,-0.329941208,-2.152418979,-2.003523385,-0.094315367,0.022157805,-0.015601245,-0.568606989,0.087972107,-0.273069301,0.223504579,0.844570918,0.694883331,0.520158292,1.877827404
YBL059W,-0.91726306,-0.36335696,-1.506445681,-1.487144752,-1.183227454,1.148788034,0.777712387,1.057528164,0.830216342,1.230937199,0.849576837,0.925307917,0.09434066,-0.788828976,-0.816709003,0.148568345
YBL059W,-0.91726306,-0.36335696,-1.506445681,-1.487144752,-1.183227454,1.148788034,0.777712387,1.057528164,0.830216342,1.230937199,0.849576837,0.925307917,0.09434066,-0.788828976,-0.816709003,0.148568345
YBL060W,0.315221405,0.765629071,-0.949489637,-1.559730195,0.061639106,1.129274403,1.099110178,1.238360945,0.291611665,0.522886708,0.024351343,-0.55672769,-0.889340798,-1.508780957,-1.261467561,1.277452014
YBL061C,-0.727618624,-0.31624465,-0.046789116,1.020662718,1.303250783,1.040656012,1.129276834,1.137715095,0.36244672,0.624192758,0.035486927,-0.538019334,-1.931591607,-1.178245053,-1.282056551,-0.633122913
YBL062W,-0.712871234,-0.365881494,-0.07356156,0.852630924,1.392794276,1.084199928,1.019584892,0.97201708,0.427329551,0.527882119,0.149237028,0.009106709,-2.001813942,-1.296153584,-1.431453736,-0.553046956
YBL063W,-0.538687299,-0.427727202,-0.739687786,-1.28371841,-1.090481666,0.19713897,1.167673313,1.90888285,1.073399185,1.416829256,0.815442759,-0.125824969,-0.056843455,-0.604109142,-1.315476717,-0.396809686
YBL064C,0.811107209,0.447614098,-0.203319292,-1.600674435,-2.355249211,-0.466469052,-0.472974648,-0.420351376,-0.360885799,-0.023593164,-0.181923087,0.671665744,1.017588523,0.702317905,0.854032069,1.581114518
YBL065W,0.362705313,0.362705313,-1.527321042,-0.59319444,-1.304601749,1.968541883,-0.749898686,1.088134099,0.795894237,0.546750612,0.052628414,-1.527321042,0.872824098,0.546750612,-0.447298811,-0.447298811
YBL066C,-0.512633918,-0.561587017,-0.636301942,-0.870338705,-0.187600731,1.968004549,0.60041605,1.687739155,0.613729332,1.289509795,0.49665969,-0.738424473,-0.555430954,-0.561587017,-1.573799598,-0.458354215
YBL067C,1.19648832,1.246016524,0.644320972,-0.646363095,-0.978873071,-0.865086001,-0.926833316,-0.762714781,-1.148035744,-0.849439765,-1.315421593,0.762140884,0.727563715,0.765559927,0.717050795,1.433626229
YBL068W,-0.297704058,0.30684398,0.679504353,1.394996592,1.668390682,0.516133489,0.519362678,0.538612659,0.009250285,0.353611379,-0.207126779,-1.333462641,-2.251607405,-0.933081294,-0.955573781,-0.008150136
YBL069W,-0.572642986,0.006077519,0.804656169,2.699530302,1.032546311,0.043518729,0.058271684,0.297987655,0.144246191,0.439198097,0.028639143,-1.329147448,-1.203027997,-0.909951822,-1.029544245,-0.510357302
YBL069W,-0.572642986,0.006077519,0.804656169,2.699530302,1.032546311,0.043518729,0.058271684,0.297987655,0.144246191,0.439198097,0.028639143,-1.329147448,-1.203027997,-0.909951822,-1.029544245,-0.510357302
YBL070C,-0.489360232,0.281536337,0.689304269,2.529509751,0.689304269,0.428892964,-0.0594804,0.689304269,0.161727105,0.356852122,-0.156952694,-1.832336203,-0.828573052,-1.355980874,-0.551873816,-0.551873816
YBL071C,0.184038467,0.468507016,1.27518085,2.143683316,1.684389631,-0.209139964,-0.053773803,-0.35995968,-0.527978325,-0.746828814,-1.075849218,-1.075849218,-1.231194904,-0.553623364,-0.477988484,0.556386496
YBL072C,-0.396177407,-0.146553156,-0.034856748,0.767390694,1.67988131,1.06409224,0.962344992,0.892313987,0.396672664,0.31841821,-0.385602556,-1.390732381,-2.150327637,-0.944091362,-0.815311812,0.182538961
YBL073W,0.81558868,1.10387569,1.299794526,0.399761039,-1.038610909,-0.880701119,0.81558868,-0.215281189,-0.334677452,0.488768739,-1.20741187,-1.584532696,-1.584532696,0.111502348,0.574653805,1.236214423
YBL074C,0.957812862,0.700791939,0.262944754,1.256107917,-0.151804647,-1.08646897,-0.023108643,0.868786634,-0.548438942,0.217313317,-1.401586394,-2.00736911,-0.73792877,-0.28690538,0.262944754,1.716908679
YBL075C,1.3842969,1.190559555,0.859766292,0.012241328,-1.083935498,-1.085868081,-0.932691945,-0.831962077,-0.889982078,-0.764972889,-0.877341563,-0.794036656,0.40246652,0.883624029,1.045264594,1.482571567
YBL076C,-0.060285232,0.125864029,0.254539818,1.312789315,1.482415396,0.650434055,0.76626838,0.859092651,0.365480202,0.439277528,-0.386348859,-1.267732291,-2.133904444,-1.148316862,-1.128834184,-0.130739502
YBL077W,-0.274059686,0.026524145,0.03241448,1.041020699,1.771404025,0.621136477,0.642358319,0.840204191,0.425370269,0.612578645,0.10449366,-1.075653447,-2.136608777,-1.262129536,-1.119152708,-0.249900756
YBL078C,0.927745167,0.773220296,0.109684317,-1.713578505,-1.907599631,-0.539164573,-0.700451283,-0.445335422,-0.658295677,-0.310382705,-0.421889814,0.650709553,1.025773559,0.855706023,0.797078865,1.556779831
YBL079W,-0.06282606,0.584192034,0.59333738,1.669978727,1.325846886,0.273761468,0.514726962,0.672227277,0.123354791,0.709831786,-0.607545963,-0.837996422,-1.374978172,-1.302536442,-1.910205687,-0.371168565
YBL080C,-0.687395499,-0.593408401,-0.867492438,-1.705334099,-1.882389806,0.181342832,0.65078023,0.92942772,0.635771743,1.104886836,0.848720524,1.291534145,1.065739894,-0.473079561,-0.526583755,0.027479634
YBL081W,-0.643376812,-0.051842255,0.781569909,1.785208922,1.478389403,0.57534036,0.753399825,0.619227039,0.16399583,0.337132417,-0.022091811,-1.171093191,-1.683477443,-0.740630328,-1.236993472,-0.944758392
YBL082C,-1.145913842,-0.362567549,0.250896644,1.430348138,1.073205444,0.346850959,0.768778045,0.907693777,0.375699791,1.017275279,0.793458386,-0.59921246,-1.275269079,-1.301903621,-1.721042274,-0.558297638
YBL083C,-0.920252084,-0.538169746,0.049466051,1.53225228,1.125674597,0.206367407,0.888320697,0.768617223,0.318100859,1.058095281,0.873657036,-0.22771062,-1.333933655,-1.103008315,-1.625838318,-1.071638692
YBL083C,-0.920252084,-0.538169746,0.049466051,1.53225228,1.125674597,0.206367407,0.888320697,0.768617223,0.318100859,1.058095281,0.873657036,-0.22771062,-1.333933655,-1.103008315,-1.625838318,-1.071638692
YBL084C,0.825253231,0.890933031,-0.615620794,-1.75374573,0.203596845,-0.850966267,-0.993321926,-0.142692313,-1.065637211,0.747813395,0.52155166,-0.642887978,0.533045993,0.428888244,-0.388175733,2.301965552
YBL085W,-0.70153304,-0.384342724,-0.631710021,-1.734450701,-0.532117603,0.81631433,1.159306065,1.685675285,0.920295005,1.455950748,0.696782475,-0.567956891,-0.199184475,-0.772996505,-1.18537892,-0.024653028
YBL086C,1.116091591,0.684039838,0.259078841,-1.822593178,-1.466187727,-0.995601776,-0.815863253,-0.424051426,-0.881162497,-0.332080757,0.156724239,0.627823887,1.116091591,0.447700828,0.693239394,1.636750405
YBL087C,-0.580874941,-0.207821464,0.06329659,0.832464141,1.668791984,0.958073051,0.9334131,0.935702008,0.370441781,0.488045313,-0.175853248,-1.261484356,-2.167333869,-1.040258748,-0.833886677,0.017285336
YBL088C,1.430514896,1.51866614,0.946232725,-0.544425214,-1.768425811,-0.276568637,0.580867636,0.883557383,-0.095521402,0.232062318,-1.013785187,-0.858426144,-0.709591159,-0.919755127,-0.646032759,1.240630342
YBL089W,-0.940000455,0.278140301,-0.15489526,-0.506075945,0.173330535,1.184092326,0.351687775,1.342413224,-0.027315313,1.822268462,0.173330535,-0.386267026,-1.435782359,-0.958920104,-1.780854247,0.864847551
YBL090W,-1.303978994,-0.889132991,-0.999958545,-0.952856648,-0.85381401,0.352224805,1.129733412,1.197619359,0.920337123,1.209884565,0.711690494,1.060218961,0.872898099,-0.92068156,-1.160604008,-0.373580063
YBL091C,-0.239118141,-0.458000317,-0.335083208,-0.022873941,-1.448690405,-0.541856814,0.081461023,0.973668295,-0.8483498,0.719018961,2.238539167,-0.007819563,-0.601503151,-0.424891732,-0.967743523,1.883243149
YBL091C-A,-0.219615132,0.038663323,-0.893251613,-1.981929426,-2.271304918,0.199684709,0.120212912,0.621084827,0.462898257,0.755261654,0.238674005,0.31522034,0.86811095,0.180005772,-0.131124751,1.69740909
YBL092W,-0.290160984,-0.127042895,0.024781086,0.811007017,1.707767433,1.016951924,0.752285179,0.994765167,0.305787926,0.318916143,-0.47571474,-1.465915511,-2.201324899,-0.780157297,-0.813208518,0.221262969
YBL093C,0.164350805,0.750205649,1.611865252,2.339039876,0.603790593,-0.18659241,-0.099624397,-0.084918137,-0.703328342,-0.489563974,-1.030386732,-1.138664903,-1.178486089,-0.887799948,-0.382822987,0.712935743
YBL094C,-0.336882147,-0.08202165,-0.425803551,-1.008332416,-0.641803659,-0.486268512,-0.771011415,-0.250004938,-0.641803659,0.453279397,0.523917833,2.454378481,1.339096043,-0.278742676,-1.261560521,1.41356339
YBL095W,-0.200761282,0.00970048,-0.263250197,-0.722385778,-1.362220653,-0.457576911,-0.89377492,-0.513492803,-0.710453567,0.343863002,0.086715041,2.242190508,1.82916161,-0.029440387,-0.686708398,1.328434252
YBL096C,-0.588823348,-0.255108143,-0.394545246,-0.255108143,-1.299358769,-0.793606534,-0.638990661,-0.900304995,-0.638990661,0.335275177,-0.120621942,1.909928401,2.135014111,0.051573521,0.009252911,1.444414322
YBL097W,-0.000623512,0.258317251,0.580642207,1.007922941,0.127047409,0.29734805,1.051152468,1.378527562,0.771703729,0.888816413,-0.158392454,-0.821460082,-2.057218159,-0.883037117,-1.664485774,-0.776260931
YBL098W,0.014755419,-0.647175307,-1.428860626,-2.203530102,-1.384125272,1.206810173,0.381411482,0.287897493,0.333223159,1.067957163,0.026084425,0.587456503,-0.211512554,0.014755419,0.462562174,1.492290451
YBL099W,-0.828505733,-0.854422549,-1.378907036,-1.997437289,-1.232645933,0.993823774,0.658775203,0.753674602,0.64812922,1.147284208,1.17801031,0.818691689,0.442304642,-0.038168633,-0.423317054,0.112710579
YBL100C,-0.705981586,-0.680202835,-1.247754124,-2.068707986,-1.543307044,1.006029541,0.691935743,0.809512918,0.564526703,1.129272852,1.104325818,0.627146287,0.572985144,0.029815311,-0.364528995,0.074932252
YBL101C,1.579619253,1.641935751,1.057243419,-0.743204312,-1.515514128,-0.023814182,-0.991870133,-0.585153027,-1.162952315,-0.447878996,-0.913080239,0.221328575,-0.047202415,0.229148085,0.313431694,1.387962972
YBL102W,0.363731227,0.068197751,-1.034479922,-2.638210478,-0.841443333,-0.322583983,-0.246916114,-0.057831601,-0.124866375,0.246141728,-0.234486951,0.760519788,1.046959074,0.547958309,0.59859595,1.868714931
YBL103C,0.567467568,0.667424062,0.008440405,-0.343622982,-0.052911209,0.417597732,0.742945902,1.103979273,0.077626053,0.6826221,0.077626053,-1.394312215,-2.658874558,-0.825260833,-0.41908621,1.348338858
YBL104C,0.321705652,1.255620894,0.989313563,0.845835243,-0.221236453,-0.497962517,0.385109432,1.105417298,-0.129349214,0.942003579,-0.325627382,-1.423254021,-2.001266304,-0.769772733,-1.289845032,0.813307997
YBL105C,1.220083222,1.683364497,0.496079375,-1.021194143,-0.877294945,0.092681568,0.355873875,1.123866011,-0.495573537,0.521685171,-0.489515123,-0.749426372,-1.34776588,-1.264429678,-0.674001973,1.425567933
