Gene name,microarray1,microarray2,microarray3,microarray4,microarray5,microarray6,microarray7,microarray8,microarray9,microarray10,microarray11,microarray12,microarray13,microarray14,microarray15,microarray16,microarray17,microarray18,microarray19,microarray20,microarray21,microarray22,microarray23,microarray24,microarray25,microarray26,microarray27,microarray28,microarray29,microarray30,microarray31,microarray32,microarray33,microarray34,microarray35,microarray36
YAL054C,0.438954141,0.955033105,0.907676434,0.853762231,0.862985474,0.781735993,0.698809364,0.502937713,-0.841618589,-1.757901835,-1.92207224,-1.384340646,0.566062757,1.005575078,0.849143031,0.738227805,0.646826247,0.675794106,0.634833314,0.006612515,-1.475395609,-1.497284849,-1.198750696,-1.128173007,0.470611018,0.761773633,0.954634862,0.873390471,0.709119064,0.751458756,0.588858733,-0.334598948,-1.464088447,-1.40378625,-1.066474119,-0.76033061
YAL055W,-0.371744253,-0.069799528,0.794138188,0.574964937,1.480646097,0.82860382,1.897262395,0.873817748,-1.50228391,-2.215797035,-1.907395586,-1.749338225,0.177781962,0.484022206,0.257934043,1.528719428,0.574862955,0.152824551,0.69183599,-0.913233119,1.600567637,-0.287600239,-0.156610783,0.339131005,0.109246326,-0.282412543,0.065500808,-0.646960587,-0.64002671,0.363952957,1.073517292,-1.647298857,-0.016644981,-0.361546418,-0.481772642,-0.61886493
YAL056W,0.18025189,0.763960168,0.844360358,0.719063346,1.079708494,0.754177449,0.86144457,0.297072233,-2.949766699,-1.577791684,-1.660831981,-1.329797765,0.197454066,1.139215938,0.382671345,0.599083558,0.571672807,0.587246932,0.130347572,-1.496741192,0.648959171,-0.392426795,-0.611829684,-0.127859177,0.010426535,0.260983941,0.990219947,0.666209237,0.806803867,0.873483137,0.12414093,-2.447476953,-0.111905165,-0.322991833,-0.216337642,-0.243200921
YAL058W,0.001869143,-1.335455972,-1.009458871,-0.334551415,-0.354021843,-0.416150625,0.50889466,1.214950921,1.579211052,0.053254217,0.247582781,-0.486229114,0.147760502,-1.348458215,-1.177610712,-0.116394578,-1.081706813,-0.474039442,-0.69672982,1.189378318,1.899108218,0.604888364,0.425291931,0.333664811,0.70355818,-1.331256398,-1.066410083,-1.469196179,-0.229940823,-0.848555451,0.359860134,2.910382675,0.966738715,0.10588824,0.730313771,-0.20643028
YAL059W,-0.673489433,-1.53041027,-0.519586846,-0.199265463,-0.366937831,-0.404593804,0.423113494,0.975556007,2.910004877,-0.193820042,-0.817077042,-0.400688435,-0.744932786,-1.16636141,-0.505182645,-0.40185272,-0.180247276,0.196440473,0.236774941,2.099957926,1.085405915,-0.727436225,-0.229216943,0.262288954,-0.531515057,-1.457953412,-0.329623873,-0.259321723,0.244215293,0.435934038,0.723197455,2.849244177,-0.04014062,-0.964547575,0.042918028,0.159149854
YAL060W,0.854021281,1.364296561,-0.034444682,0.439268564,0.161916015,-0.443285687,0.035305035,-0.652096302,-3.134317946,-0.651463028,-0.25760816,-0.875507237,0.9339783,1.506652678,0.281502139,0.082773344,-0.613350702,-0.016036358,-0.652109454,-2.599937995,0.761639148,0.196539076,-0.133075821,0.442647591,1.248612244,0.653813838,0.272094502,0.557049651,0.377509428,0.040617613,0.000968874,-2.273543527,0.48366974,0.636393596,0.372082421,0.633425263
YAL061W,0.770983057,0.912991455,0.884133856,0.808532788,0.668995813,0.551563125,0.88423129,0.462547738,-1.682435608,-1.227555929,-1.655660413,-1.951882559,0.962259348,1.063701692,0.844881596,0.800100097,0.235133698,0.644743366,0.365100616,-0.993213705,0.301971404,-1.114077978,-1.668300343,-0.993622176,0.881505092,0.86355044,0.771521211,0.521538549,0.663766668,0.57530586,0.711424144,-0.97222059,-0.150636,-1.206250858,-1.482549732,-1.052077011
YAL062W,0.233925529,1.096451708,0.91398662,0.58411318,0.565571481,0.070626693,-0.014057313,-0.579468116,-2.369752514,0.218940638,-1.325408305,-2.676916765,1.102609935,1.069412009,0.633297032,0.948797742,0.095547376,-0.266862509,-1.261373607,-0.522979785,1.34064515,-0.719405343,-1.341377914,-0.424093258,1.342305982,1.352967336,0.91032797,0.147421516,0.182815955,-0.59408956,-0.279646515,-0.392886587,1.174129653,-0.711577857,-0.643288465,0.139290909
YAL063C,0.161349404,1.292091501,1.258395037,0.532456577,0.004453842,0.496280459,0.546324688,-0.494435866,-0.492333413,-1.627992049,0.316386943,-1.781802093,0.467527517,0.903040054,0.481324103,1.065646103,0.356855385,0.489604047,-0.405958611,-2.683810314,1.139295663,-0.681303267,-0.326989477,0.609004044,0.392857035,0.711807213,0.669501851,-0.054260017,0.793374789,0.122623436,-0.034918771,-2.877025988,-0.921298449,-0.968514804,0.009021065,0.531422367
YAL064C-A,0.64557879,-0.11798295,-0.919234182,-1.147599823,1.535960872,-0.697720236,1.543332336,-0.036721607,1.48166071,0.459865533,1.110641939,-1.252595185,0.970681196,-0.731029751,-0.137404646,1.242367453,1.057621729,0.133265454,-1.196422677,-0.073387211,1.131825488,-0.210989006,0.633824581,0.548400027,0.985340754,0.152074735,0.569593891,-1.664199558,-2.195057718,-1.447828984,-1.079345381,0.273734025,0.377292929,-0.738636087,-0.024665286,-1.182242153
YAL064W,-0.092855789,1.424496106,-0.229956745,-0.775125719,1.849666075,-0.342078848,0.462778722,1.110459195,1.041093757,-0.80501409,0.18298962,-1.877013211,0.348545814,0.674579995,0.42651823,1.599908836,1.65257982,0.084826573,0.553368213,-0.635202295,1.302980461,-1.061722466,-0.634085374,0.906877928,0.497558339,0.77576338,0.363175499,-1.688855407,-0.749975755,-0.61034887,-0.160211267,-1.196170486,-0.900970781,-1.334082709,-0.90945275,-1.255044001
YAL064W-B,0.566520597,-0.005415205,0.678263855,-0.759093691,0.83049834,-1.003377489,0.102952648,-0.006258897,1.051065581,0.915199175,0.475114847,-0.727633725,0.724128885,-0.133373278,-0.134273681,1.182166726,1.963163772,-1.394770726,-1.133530973,-0.580875308,1.818115174,-0.879302908,-0.132090813,0.757818401,1.376695446,1.528555761,0.751360799,-2.164571313,-1.268091652,-1.450745606,-0.904103232,-0.266702426,-0.028005218,-0.650232237,-0.746618895,-0.352552732
YAL065C,1.09361833,-0.442858916,1.263427424,0.999309869,1.027774059,-0.72683929,0.751417151,0.01271115,1.437289142,0.373552151,-0.280266035,-0.913975387,0.766080271,-0.034571397,-0.495278625,-0.562017423,1.433014811,-1.08464098,0.012333187,0.105620749,1.801010092,-0.703600326,0.717618553,-0.725124223,0.876784434,1.502705717,0.662082314,-1.919460158,-1.37266671,-1.020889369,-0.398257585,-0.43053165,0.431211499,-1.058727909,-1.705790484,-1.392064436
YAL066W,1.744542208,-0.370719648,1.392597516,0.187194397,-1.308313885,0.330293042,1.711194084,0.298904815,1.004508187,0.268088946,-0.062933212,-1.222213056,0.777802389,0.012240958,0.169026008,-0.066936504,2.068618546,-0.955699598,0.249089079,-0.646917155,1.21121552,-1.037899115,-0.249793019,-2.029065853,0.124049575,1.339668942,0.479914914,-1.139151652,-1.005596508,-0.458793529,0.938747504,-1.656392672,-0.485041559,-0.570677356,-0.749575745,-0.291976564
YAL067C,1.21084391,-0.055721521,0.113276207,0.233691164,1.901806322,-0.820955581,0.649058559,-0.073265868,1.725267248,-0.304337806,-1.439086993,-1.664307606,0.501312065,0.36747253,0.501324594,1.196302999,1.119419734,-1.234581306,-0.568077196,-0.477457471,1.444846358,-0.627064444,-0.128110439,0.171635287,1.04817471,1.399884729,0.257958423,-1.288768889,-1.21479774,-0.461026735,0.344035787,-1.856595854,0.374207145,-0.021746044,-1.285786467,-1.038829812
YAL068C,0.215596126,0.643804627,-0.66554336,-0.072396539,0.805663097,0.775803151,0.480176113,-0.119749794,-2.492182139,1.369294194,1.230083568,0.763624938,-0.549412214,-0.515868335,-0.287865798,0.237742489,1.096044734,-0.170559416,0.310407258,-1.602935988,-1.572302922,-0.335737151,-0.434517421,-1.494358123,0.682711968,0.788230942,-0.513128824,0.653943567,0.997636635,1.430541991,1.675529953,-1.891526236,0.236969625,0.006274558,-1.092411564,-0.589583709
YAL069W,-0.998331826,1.218540173,0.540939573,1.131087361,0.177755866,0.250334148,1.330841803,0.511613281,0.1697889,-1.421085169,-1.094710228,-3.131182061,0.070374059,1.103202681,1.107520607,0.651066627,-0.172062884,0.065772021,0.334652947,-0.845415576,1.635048759,-0.846614227,0.297435856,-1.015777221,0.377985172,1.036901874,1.175377618,-0.704983729,-0.352603403,-0.024904227,0.727622749,-1.047720609,0.443461201,-1.072254236,-0.784550784,-0.845127095
YAL069W,0.021499449,0.48201399,0.018892822,1.39726677,0.269774651,-0.251981785,1.506818961,0.585749045,0.392770592,-0.668085811,-0.099021451,-3.396893165,0.744081998,0.145280003,0.783191793,0.100746942,-0.749604746,-0.332590091,0.661811923,-1.121586211,0.948872235,-1.341403533,0.432134951,-1.255013486,1.436917953,0.581020646,1.808697612,-0.052635964,-0.691138715,0.083298646,0.947907199,-0.37492537,-0.215180966,-1.054428209,-0.810931619,-0.933327057
YAR002C-A,0.375170356,-0.702116435,-0.357026112,-0.510016296,-0.913408123,-1.09572349,-0.340568552,-0.716093986,0.087314528,0.155354957,1.726667079,0.013319358,0.556824389,-0.268278899,-0.849579706,-0.636274507,-1.711987609,-0.894286087,-1.515996127,-0.823490154,1.512392823,1.31700194,1.426528873,1.708776397,0.64456805,-1.003713253,-0.436421831,-0.840380376,-0.614021715,-0.62906965,-0.229215695,0.348709996,0.459928569,1.555565954,1.815291678,1.384253656
YAR002W,-0.6571708,-0.272212231,0.710251511,0.123416135,-0.986165631,-0.65870223,0.090323572,-0.229227917,2.578928296,-0.394504024,0.84202173,-2.147558542,-0.628854757,-0.451877452,0.333735062,0.612621696,-0.478996429,-0.204634037,-1.14577001,1.036705429,1.839002228,-0.213024315,0.485499081,0.437140273,-0.851147027,-0.894297627,0.058647075,-0.600086257,-0.505773062,-0.959816481,-0.806876867,2.936043483,0.295384295,-0.071800907,0.545165596,0.23361114
YAR003W,0.075321574,-0.121475329,-0.758663616,-0.539017163,-0.601825012,-1.519163431,0.411386625,-0.397195531,0.019871613,0.458723316,0.979270373,-1.090685866,0.391622192,0.619353714,-0.175427263,-0.825161708,-1.429012075,-0.620405397,-1.144328781,-1.754958149,2.753996807,1.38063371,1.366449514,0.964926363,1.074100449,-0.807813106,-0.076139527,-1.021807836,-0.295430006,-0.157232963,-0.011564556,-1.023298425,1.119572774,1.242735592,1.228460129,0.284180993
YAR007C,-0.081276463,0.374392104,0.127969923,0.215928262,-0.026792877,-0.55979891,0.256756273,-0.002318013,-3.632732107,0.957203076,0.165833885,-0.755399928,-0.214341785,0.459536126,0.10725461,-0.564310394,-0.317107251,-0.298428331,-0.305954138,-0.956146178,2.042131704,1.587470336,0.969671469,0.994562016,-0.07082724,-0.734766088,0.075751856,-0.269465075,-0.24540997,-0.419450051,0.191898254,-2.291722127,1.231499131,0.993138305,0.770024912,0.225224686
YAR008W,0.367773022,-0.620563045,-0.53307441,-0.598369521,-0.782672793,-1.101032771,-0.452095638,-0.202048478,-0.33364864,1.717918924,0.854732995,0.714289628,0.282752118,0.013656211,-0.768985815,-0.642768958,-1.135734249,-0.683752003,-1.090871823,-0.554587345,1.607865493,1.947965499,1.28315897,1.058215169,0.821178858,-0.768910871,-0.415161711,-1.26275738,-1.050469485,-1.107335695,-0.894041217,-0.914013973,1.32069434,1.429093352,1.453985571,1.039615672
YAR014C,-0.314595083,-0.565973453,0.137787005,-0.078759022,-0.134679995,-0.161594004,-0.169326365,0.137737082,3.148818499,-0.115023555,-0.395703813,-0.082740194,-0.425292387,-0.499110722,-0.55303586,-1.0221594,-1.326690657,-0.45082417,-1.012299983,0.313125341,2.765874912,0.42623047,0.734106813,0.005366389,-0.72024586,-1.720223055,0.058876256,-0.580467592,-0.662368626,-0.29755566,-0.775600576,1.947926879,1.386881747,0.231003079,0.629390055,0.141145506
YAR015W,-0.508764762,-1.260360948,-1.081379501,-0.751963139,-0.461308238,-0.559407048,-0.216390353,0.198648644,1.60008014,0.580096372,0.124804474,0.465282231,-0.107113002,-1.014579324,-1.099040163,-0.800564345,-0.85334469,-0.471846811,-0.451547459,0.316978134,2.709045012,0.839370216,0.77067937,0.853890439,-0.157776157,-1.773236253,-0.994745371,-0.976199995,-0.604567824,-0.383584056,-0.003297195,1.480187957,2.045272509,0.80272421,0.903778943,0.840177981
YAR018C,0.166467165,1.974711669,1.349507935,1.248557186,0.945905589,-0.358828333,-0.597626004,-0.433358981,-0.965203878,-1.249089418,-1.986330226,-0.991650589,0.837392418,1.876490445,1.390405495,1.322967531,0.114280805,-0.4340164,-0.804173618,-0.068684255,-0.156478473,-0.997083711,-1.06349846,-0.114044553,0.71721226,0.909997302,1.474278922,0.722970903,-0.119673478,-0.749568455,-0.758863036,-0.379023767,-0.554826436,-0.95611675,-1.082967963,-0.230038844
YAR019C,0.710339762,1.190889683,0.122068398,0.474005213,1.428167187,0.795801977,0.490688262,-0.030195644,-0.992836486,-1.228757784,-3.546957186,-1.07667815,1.417471573,1.706053575,0.259256943,-0.469464546,-0.21125472,0.505657778,-0.060052813,-0.846949945,1.713633568,-0.203884902,-0.73243039,-0.295447314,0.091810666,-0.885376635,0.711683184,0.429465776,0.168390141,0.220185572,-0.25163913,-1.232189351,0.517122404,0.049951044,-0.517575844,-0.420951862
YAR020C,0.535895447,1.563840249,0.556070402,0.674542998,1.310237552,1.079641019,0.696190413,0.747658639,-1.078289775,-2.076876766,-1.975110584,-0.478722412,0.367552113,1.15354709,0.417431267,0.055821945,-0.780376665,0.482795119,0.315362396,-2.785882568,1.195490324,-0.007464099,-0.299504196,0.075686481,-0.732176897,-0.953320691,1.023793084,0.355574661,-0.398525127,0.509104369,0.051163703,-1.71732095,0.053800048,0.261833502,-0.001057594,-0.198404497
YAR023C,0.98580338,-0.265771411,-1.191022545,0.007613028,1.058393389,0.982624082,0.819826053,0.550738494,-0.399159929,-2.382682747,-1.631270584,0.151226513,1.200252081,1.103349732,-0.092452788,-0.25627515,0.651366661,0.305697004,-0.236325208,-2.215469025,1.451261012,0.50183825,-1.096626314,0.347898854,1.233168603,-0.874829534,0.343736535,-0.715740656,0.111958781,1.04970199,-0.231474738,-2.114182429,0.669199949,0.09125918,0.197362906,-0.11099342
YAR027W,0.17515137,0.889759344,0.090045354,0.867236495,1.458941238,1.040320575,0.38190622,-0.467643707,-2.668856858,-1.573708381,-1.90004116,-0.40033777,-0.170233378,1.393379182,0.92421541,0.196926419,-0.170867317,0.757039197,0.124048855,-1.10628186,0.198900295,0.349313609,-1.051418305,-1.002197043,0.036014926,-0.111757435,0.858647499,1.33503971,0.830105157,1.177037891,0.074598853,-1.825515835,-0.096437821,0.761642323,-0.60014669,-0.774826364
YAR028W,-0.251085071,-0.673498083,-1.277062096,0.40133341,1.215703024,-0.15465813,0.673374009,-0.720589697,0.562036646,-2.481154592,-1.595146844,0.073390484,0.520256329,-0.349013381,0.391887715,0.325089092,-1.23984257,-0.52043039,-0.259355045,2.078073909,0.078267016,0.332979677,0.598285023,0.118582895,0.519941829,-0.603394636,0.400978229,-0.846771463,-0.518004438,0.195997259,-0.395910534,3.264042603,-0.656641238,0.771205702,0.330459559,-0.309326202
YAR029W,0.003037269,1.326770615,0.356734923,0.422605102,2.726079076,0.270576133,0.307696076,0.805061164,0.303232702,-1.57946088,-1.848241132,-0.365754633,1.223943097,1.222238991,0.489904903,0.026078554,-0.216325362,-0.176169739,-1.221001856,-1.087807286,0.726416452,-0.232203891,-0.897733165,0.45914901,1.467010865,0.642284661,0.556602495,-1.699584363,-0.967860664,-1.406407779,-1.223289145,-0.317063207,-0.343798298,-0.524033851,0.416677385,0.354635779
YAR030C,-0.114802082,1.259542148,-0.395851979,1.123122848,1.199822888,1.86170959,2.014736673,-1.031464744,1.509102637,-1.295229638,-1.977870818,-0.727176482,1.30791673,1.802852396,-0.101796059,-0.351052889,-0.275999658,-0.314114193,-0.183148316,-1.688896533,-0.35604679,-0.245660927,0.28773753,-1.000130558,-0.115081533,-0.177847804,1.00467652,-0.330177174,-0.501864183,0.307210471,-1.266659158,-0.931831442,-0.309415984,0.171649874,-0.158041567,8.02E-05
YAR031W,0.788116865,1.909524496,0.980336569,1.015189148,1.029750517,0.668287781,0.745516506,0.165250264,-2.902403436,-0.573744224,-0.537589147,-0.898473831,0.87885309,1.881209162,-0.886218387,0.84566411,0.282252019,0.038830663,0.169433948,-0.837650992,-0.833449964,-0.112775831,-1.184159858,-0.598286529,-0.145176213,1.302088163,0.792130996,0.108511802,0.122190979,0.126490405,-0.341460874,-1.795510132,0.001163978,-0.246927197,-1.039828459,-0.917136389
YAR031W,1.500392394,0.096959563,-0.579679491,0.703164625,2.894457252,0.027575806,0.81608742,0.175348908,1.680584026,-0.145800228,-0.605396008,-1.283329759,1.751667801,0.05124301,-1.226170528,-0.788722432,-0.364454906,-0.697270556,-1.297502159,-0.76950369,0.032507243,0.017850469,0.390969889,-0.25926226,2.081111842,0.14198566,0.278759717,-1.17714832,-1.515660164,-0.348469967,-0.453689774,-0.664193003,0.494997099,-0.047553793,-0.212401612,-0.699454073
YAR033W,1.00832823,2.566178324,0.548936717,0.680587009,1.05584024,0.117843407,0.850530408,0.053371031,-1.014515617,-0.392732383,-0.211495748,-0.058531975,1.783222882,2.096683961,-0.528963661,-1.746958085,-0.182148339,-0.555156401,-1.017129597,-1.12987715,-1.731729793,-0.306284114,-0.582458028,-0.0155785,0.817023167,1.070631056,0.843763227,-1.013205208,-0.360683367,-0.223785925,-0.979463475,-0.828708706,-0.1220097,0.661411853,-0.74816019,-0.404775549
YAR033W,0.328760621,0.667043816,-1.620414817,0.873544885,1.054173828,1.17612951,0.681573425,0.134883788,0.057832739,-0.48721512,-2.134510088,0.561412316,1.450117345,0.741810729,-1.645492695,-1.107229289,-1.9685923,0.396187432,-0.166731174,0.220878706,-1.804941662,0.364686996,0.617399508,-0.11224395,-1.198696508,-1.217593795,-0.5470015,0.62912553,0.366175985,0.997789464,-0.669260995,0.703881667,0.572517431,1.466788678,0.564939338,0.052270155
YAR035W,0.660358333,1.33638826,1.345939863,0.781764303,0.829032031,0.597332286,0.287238654,-0.514028696,-2.429648063,-1.314275499,-0.676408252,-0.735529124,1.156282506,1.340589021,1.093057391,0.311905671,0.297324545,0.284840169,-0.081210848,-1.471650623,-1.291915863,-0.663802784,-0.690301321,-0.849219727,0.635435537,1.355045654,1.481716888,0.55267135,0.653202845,0.38321669,-0.096721454,-1.685288781,-0.747342241,-0.61133027,-0.789112246,-0.735556204
YAR042W,-0.076111408,-0.575737968,1.025955587,0.299086322,1.939401331,0.225553971,1.701540557,0.986536712,0.972369606,-0.248934093,-0.687450648,-1.342706385,1.394785838,-1.080297875,0.064353709,-0.206921424,-0.737868761,-0.951675589,-0.038597518,1.162766965,-0.484421455,-0.61837019,-0.002343979,-0.210980477,0.433025239,-0.461052672,1.045843869,-1.922712137,-0.704157427,-0.505516879,0.465861964,1.047445751,1.653326947,-0.11898188,-1.694951805,-1.7480638
YAR047C,1.278319124,-1.288807539,-0.197643957,0.653421222,0.897832243,0.008393537,2.369802478,2.068150961,1.875218995,0.190956305,-0.265898546,-1.111653275,0.269382915,-0.918642579,0.017570087,0.072396213,1.700689526,-0.930620853,-0.349219894,-0.33080174,0.90964613,-0.8718859,0.102237624,-0.440846049,0.158984287,1.013347233,0.414745158,-1.242265127,-0.748103013,-0.605351583,-0.909201346,-1.088719932,-0.118472487,-0.189972459,-1.619025125,-0.773962631
YAR050W,0.685962397,0.68427115,0.455714707,0.796069323,-1.60987937,0.65580525,0.955526206,-0.507758158,2.280494056,-0.646539978,0.223855969,-0.359204979,-1.341125529,-1.188173138,-0.930172643,1.2124517,1.497788974,-0.330408995,-0.544332643,-1.324423024,2.426241032,-0.204814963,0.345298186,-0.249812918,-0.269392407,0.942776601,0.730132118,-0.763379777,-0.692486126,-0.578393086,0.115810218,-1.222447182,0.597023962,0.308070423,-1.013230248,-1.137317111
YAR053W,0.7935691,-0.946426786,-0.237735521,-0.477274389,0.210255933,-0.68581198,0.193941308,-0.066246766,0.132808401,1.589064396,-0.262117015,1.004304699,-0.694557228,-0.31302062,-0.624856825,0.342615135,1.71319038,-0.836977409,-0.914072728,-0.540864251,1.876408557,-0.563123346,-1.093502658,-0.55307995,0.009997311,-0.144709936,0.465826283,-0.683317896,1.787181874,2.046194207,0.500673736,-1.597538761,1.224527831,0.514725182,-1.853686489,-1.316363779
YAR060C,0.903802831,1.08821892,1.233099154,1.053145049,0.753053148,1.600426419,1.743757768,0.482930808,0.12203477,-0.283853549,-0.43508668,-0.811481494,-0.803169967,-0.509301885,-0.700844453,0.279036019,2.491005308,-0.50813869,0.11141999,0.253007527,0.883432591,-0.82603759,-1.836229624,0.359319607,-0.055276343,0.152782873,0.447077546,-1.108472084,0.043626109,-0.412128326,0.194705691,-1.826851421,-0.882498257,-0.412761937,-1.724213989,-1.059535842
