gene.id	ura3_noglu_OD0.214	ura3_noglu_OD0.641	ura3_noglu_OD1.47	ura3_withglu_OD0.182	ura3_withglu_OD0.291	ura3_withglu_OD0.5	dtrmB_noglu_OD0.042	dtrmB_noglu_OD0.104	dtrmB_noglu_OD0.355	dtrmB_withglu_OD0.222	dtrmB_withglu_OD0.314	dtrmB_withglu_OD0.8
VNG1836G	-0.138650499	-0.515960762	-0.906211837	-0.020584677	-0.627596173	-1.132361804	-0.647465026	0.600723777	0.959985312	-0.297355172	-1.065713565	-1.3710594
VNG1837G	-0.358415965	0.914198117	0.560847004	-0.290691712	0.185962252	0.961955989	-0.546209393	-0.512085493	0.400926781	0.666516907	0.928966706	0.690562273
VNG1838H	0.72411165	1.0551851	1.338558409	0.16229196	0.9522124	1.28284533	0.027154856	1.087334552	0.41331177	0.662796759	1.112067319	0.997464429
VNG1839H	-0.137399305	0.813216079	0.706620116	0.544424105	-0.345418535	1.139663044	-1.452195907	0.236239133	-0.030464151	0.045671443	0.817810339	0.576879429
VNG1842H	0.11982119	1.374227418	1.4460996	0.021031013	1.268593723	1.397974892	-1.409867346	0.025842213	0.108673425	0.666107744	1.563199431	1.376463568
VNG1843C	-0.717528902	-1.453101413	-1.304522073	-0.444616266	-0.717050942	0.45753164	-1.301051284	-0.417133334	-1.292168071	0.001230748	-0.227073027	0.00896741
VNG1844G	-0.756070099	-0.838610915	-0.404433426	-0.539600349	-0.267728803	-0.605850034	0.367599916	0.631430677	-0.217563999	-0.543361789	-0.450306369	-1.122530638
VNG1845C	-0.069147719	-0.454576761	-0.263794069	0.277493097	-0.748084286	-0.34546549	0.300977643	0.723321014	0.242835497	0.052411431	-0.296309396	-0.238138173
VNG1846C	-0.628273219	-0.410985396	-0.541911405	-0.403113833	-0.710595218	0.196930622	-1.582575736	-1.314410277	0.284765243	-0.740515816	-0.47125834	-0.124320686
VNG1847G	-0.607643727	-0.488087022	-0.661648246	-0.20290572	-1.282058333	-0.528837251	0.057593044	0.647067273	1.175479187	0.605273941	-0.178025257	-0.659578519
VNG1848H	-0.924204758	-0.670989655	-0.311834272	-0.592718931	-0.201945436	-0.04201789	-1.023878751	-0.562290668	-0.868363877	-1.099657764	-0.340482266	-0.580557398
VNG1849H	0.316460566	-0.73227625	-0.369613289	-0.050918261	-0.41674857	0.090830772	0.001086061	-0.862950939	-1.406875087	1.598992893	-0.149054999	-0.516479345
VNG1850G	-0.686351283	-0.900080663	-0.808982549	-0.382928155	-0.899974848	-1.071443322	-1.32679837	-0.902921308	-0.82781197	-0.384186064	-1.272666509	-0.726017403
VNG1851G	-0.282064889	-0.420871188	-0.388891208	-0.276015069	-0.177188069	-0.015625518	0.652831648	0.679146706	0.004558214	-0.526405428	-0.290607937	-0.310088547
VNG1852H	-0.835166086	-0.133496556	0.469885297	0.114287132	0.383560898	0.169288783	0.184587158	0.911960257	0.24508423	-0.286693354	0.057604089	0.058390262
VNG1853G	-0.028503415	0.370141364	0.236790475	-0.166290831	0.336050675	0.792672804	0.153738038	-0.022553124	0.644113155	0.196837487	0.549297943	0.71316852
VNG1856G	0.327853639	0.860045674	0.86931204	0.322039952	0.917535765	1.310867576	-0.144952088	-0.281678564	0.772836243	0.57987673	1.030460537	1.069382228
VNG1857C	0.633663683	0.860450296	0.629025378	-0.131326424	0.785847693	1.089282074	-0.682693254	-0.475086892	0.668388367	0.404167198	0.885476965	0.764767971
VNG1859G	0.549065505	0.624952895	0.766619462	1.047431483	0.967341894	0.152157353	2.046289431	0.589181544	0.498759103	0.430173116	0.492100142	-0.107086643
VNG1861C	0.354034867	-0.090920429	0.057949169	0.429595717	0.191005656	0.434013821	0.374580779	-0.043493811	-0.938921776	0.071690191	0.097147664	0.297567069
VNG1862G	-0.161770021	-0.282145731	-0.081234251	-0.286310904	-0.380047001	-0.089264251	-1.386772107	-0.801940551	-0.463313564	-0.299240327	-0.187685525	-0.225974753
VNG1864G	0.254867797	0.472827816	0.841048417	-0.675129126	-0.599842588	0.062687703	-1.552885018	-0.555346747	0.039260403	0.256602686	-0.096965421	0.36261296
VNG1865H	0.409161835	0.879203409	0.735040238	0.321679684	1.010656406	1.057797731	-0.109913046	0.023004265	0.459212051	0.698930852	1.064159161	0.936811423
VNG1866G	-1.156671396	-1.10060194	-0.599886232	-1.021736496	-1.27299444	-0.625066136	-1.445989159	0.132944561	-0.199006399	-1.000531064	-0.722574492	-0.680661114
VNG1867G	-1.646770258	-0.942004209	0.631034012	0.894466048	1.020815286	-0.019430076	1.421702439	1.220025552	0.160399051	-0.262984125	1.003984071	0.844730643
VNG1868G	-1.072229201	0.928636966	0.660293725	-0.376008586	-0.532454109	-0.179158102	-0.946250573	-1.515322644	-0.613227595	-0.453436009	0.20694238	0.41460966
VNG1869C	0.523463181	-0.322787948	-0.30541952	-0.940152988	0.928915427	0.947287875	1.490668589	1.069227852	-0.522016651	-0.790389414	0.647831251	0.509070708
VNG1871G	-1.531844174	-1.237276827	-0.597285107	-0.573065216	-1.112403169	0.660429875	-0.718789929	-0.739334502	0.077278874	-0.040786477	-0.562298873	0.591657482
VNG1872C	1.166843055	-0.001380179	0.012855043	0.237136627	0.887389366	0.349540528	0.523652972	0.448783311	0.644434705	-0.833133124	0.926155386	0.030415845
VNG1873G	-0.917939461	-0.884639576	-0.728879741	-0.34877673	-0.665942238	-1.62808503	-0.682693254	-0.465963366	-0.78551881	-0.791211624	-1.290235765	-1.165476103
VNG1874C	-0.138724858	-0.280755719	-0.213251998	0.497255317	0.08878726	-0.347918525	0.057593044	-0.272274325	-1.367395687	0.171171497	-0.030496768	-0.22961586
VNG1875G	-0.646140749	-0.835400943	-0.71093373	-0.578642926	-1.471793511	-0.6785604	-0.342153068	0.084185622	-0.49969521	-0.383933935	-1.083032552	-0.733503832
VNG1877C	-1.718735385	-1.384958168	-1.087249377	-1.457391138	-0.948390289	-0.80255973	-2.165763165	-0.835522693	-1.656325881	-1.431048213	-1.243300506	-1.297056215
VNG1879G	-1.671012668	-1.421435938	-0.806706244	-2.095104369	-0.950367586	-0.866274431	-0.842550171	-0.534685506	-1.599585099	-1.696635967	-0.988827391	-1.216531881
VNG1880C	-0.321911355	-0.098805787	-0.100221137	-0.648812624	0.659576312	-0.07540146	-0.864436128	1.049263525	0.674511431	-0.398713878	0.16767526	-0.508324555
VNG1882G	2.15622434	2.160278508	2.131858188	2.6072172	2.026349078	2.069846795	2.064241752	2.547189666	2.884764575	2.454981557	1.999843714	2.084396377
VNG1883G	2.337560162	2.151820251	2.163376627	2.520205839	1.968739771	2.080912422	1.922103618	2.041602081	2.405733578	2.400627538	1.992302947	1.998352883
VNG1884G	2.266469515	2.157891697	2.371768366	2.722609364	2.065471556	2.08648405	2.361573308	2.291274238	2.69742717	2.361607762	2.0555563	2.059282501
VNG1886C	1.184415065	0.191901963	0.007620804	-0.394659759	1.045019378	-0.169412018	1.490668589	1.365232613	0.831013694	0.880634568	-0.373503976	-0.401655959
VNG1887G	0.934063487	-0.535745925	-0.049183258	-2.320704332	-2.350268382	-1.23908356	-1.895252744	-1.384608239	-1.131640145	-1.708134117	-2.221540831	-0.625454143
VNG1889H	-0.365803078	-0.646979306	-0.269595641	-1.406080701	-0.722792449	-0.897168977	-0.811966086	-1.487385735	-1.712781823	-1.957798141	-0.894876376	-0.914371634
VNG1890H	0.990188604	1.228858191	0.382770045	1.331263014	0.807119493	-0.057725105	0.440678992	-0.276239787	-0.565754662	1.583238428	0.191575582	-0.497789939
VNG1891H	0.049096061	1.13235516	1.434726119	0.890732501	1.45113652	0.669056001	2.122503323	1.773877841	0.637101624	0.206360071	0.98730376	0.213198157
VNG1893G	0.611864267	0.123676086	-0.413007158	0.463039718	-0.100503363	0.79586328	-1.869702588	-0.601536353	0.702556382	-0.044955333	0.578917559	0.191506946
VNG1894C	0.746445013	0.483768375	0.965304943	-0.12547496	1.410911379	0.060897218	-1.076666875	1.076730596	1.186403245	0.336460642	0.354582718	1.103598025
VNG1895H	0.194602011	-0.024808944	-0.008841524	-0.511780117	-0.754665742	-0.063523609	-0.365276954	-0.692169449	0.140433232	-0.127095977	-0.030896253	-0.123249831
VNG1896C	-0.330704562	-0.164806132	-0.530074065	0.705664991	0.346904816	0.058057444	1.32679837	1.713483545	0.183398522	-0.862121583	0.144970817	0.202526292
VNG1898C	-0.556475607	-0.14737577	-0.164655173	-1.509983725	-0.300314404	-0.113827597	-0.861284345	-0.349290224	0.446707546	-0.866174826	-0.089897795	0.230701857
VNG1899G	0.236338167	0.322943564	0.355534319	0.290752484	0.149571902	0.195181043	0.081544841	0.325485251	0.508085152	0.327794849	0.542807336	0.41910206
VNG1900C	0.031572647	-0.263769047	-1.590914512	-0.030436402	-1.042374339	-0.775892968	-0.433509434	-0.386104232	0.651106804	0.641982839	-0.645249239	-0.516518594
VNG1901C	-0.328730808	-0.361548778	0.177989861	-0.413041655	0.443610722	0.155710467	0.682693254	0.852216469	0.234362482	-0.783644922	0.064673999	0.053961377
VNG1902H	1.188558977	1.09454957	1.090586958	1.682850732	1.179132556	1.216342274	0.848761774	1.10122732	-0.579798964	1.668118394	1.493272401	1.19745773
VNG1903C	-0.197724806	0.074685849	-0.235036404	-0.565744745	0.810454435	0.778320053	-0.260306469	-0.578487179	0.485145699	-0.344567795	0.984433273	0.968718099
VNG1904H	-0.629611671	1.001669266	0.905343351	-0.566729631	1.1424809	1.062019565	0.094628323	0.619981088	0.7003186	-0.154095158	1.303692416	1.291428103
VNG1905C	-1.479174245	-1.108990604	-0.6190878	-0.535250509	0.104484411	-0.555186829	-0.727252881	0.49823108	-0.939608814	-0.256497402	-0.357997522	0.172102464
VNG1906H	0.236673918	-0.230176339	0.228286211	0.214667749	0.252602629	0.191174069	0.750080473	0.788863058	0.538189683	-0.515856672	0.132118792	-0.180671234
VNG1907H	-0.104425113	-0.309463609	-0.769366793	0.674373607	0.002229817	-0.448139302	-0.476878176	-0.282501828	-0.821032964	0.236161736	-0.019072993	0.164914012
VNG1910H	-0.839681331	-1.141285398	-1.147192909	-0.699048001	-0.97778136	-0.509351385	-0.929391351	-0.006587345	-0.984329224	-0.426453824	-0.532908518	-0.328301783
VNG1911G	-0.455831978	-0.587620866	-0.135977661	0.189575977	-0.217388456	-0.343123728	0.536150676	0.503356058	0.220674426	-0.230293049	-0.528995071	-0.214932942
VNG1912G	-1.816891005	-0.445995076	-0.059775844	-2.39769632	-0.676954983	-0.498415986	-0.54117319	0.072099663	0.203411292	-2.050056663	-0.598337947	-0.492063268
VNG1914G	-0.451468588	-0.129159297	-0.152660877	0.532051888	0.350801397	-1.069950946	-0.367599916	0.727200929	0.52168669	-0.36998892	-0.679059208	-0.259579277
VNG1916H	-1.015032786	-0.179066445	-0.051216619	-0.598401661	0.111106671	-0.506825475	-0.830223416	-0.009370083	-0.250425406	-0.544930966	-0.330126006	-0.419757286
VNG1917H	-0.144817157	-0.062747071	0.134067726	0.380539343	0.351664937	-0.220088249	1.629914427	1.24060361	-0.512522164	-0.678968375	-0.021746654	-0.415223628
VNG1918C	0.495902288	1.557997605	1.2225855	0.220822731	1.339296144	1.688400666	2.046289431	0.853413257	-0.219154522	1.284168903	1.254342513	1.364855015
VNG1919H	1.826281711	1.492960104	1.449651487	1.223505932	1.377381098	1.031290628	2.122503323	0.863837367	0.797511533	-0.524078666	0.865732067	0.031836233
VNG1920H	-0.172008	-0.261548088	-0.243636772	-1.838662124	-0.256047986	0.045700651	-0.016291632	-0.085520029	-0.494978693	-0.260309098	-0.587339426	-0.68628782
VNG1921H	1.531164249	2.3790604	2.308310382	1.684337129	2.213713372	2.242038316	2.012245091	1.703910027	-0.335973643	2.011918417	2.235214997	1.573184502
VNG1922G	0.321383303	0.492928868	1.022869265	0.275054073	0.835194211	0.678591502	1.084455445	-0.144292721	0.619221308	0.669068117	0.853994336	0.750503489
VNG1924G	0.816104572	1.337517518	1.475668358	0.546697989	1.063426892	1.304805941	-0.599969049	-0.532261005	0.184380482	1.149349552	1.202742518	1.158008565
VNG1925H	0.490031062	0.652103815	0.728007797	0.194313994	0.631562101	0.761058626	-0.04019507	0.300191865	0.923584739	0.422719586	0.649009465	0.701796774
VNG1926G	-0.509524214	-0.89145535	-0.487223091	-0.05106833	-0.603144409	-0.62362908	0.628826364	0.345508149	0.188697227	-0.207128551	-0.975617155	-0.652103815
VNG1927H	1.255909788	0.926533387	-0.535970599	0.273497947	0.842365063	1.205513056	-0.211168702	-1.329621306	-0.838893344	1.893484236	0.120092836	0.394143823
VNG1929G	0.26404229	-0.353904288	-0.57281301	-0.526664069	0.162636733	0.21995796	-0.314642734	-0.631070272	-1.125880816	-1.216357618	-0.899656592	0.412859585
VNG1932G	0.395118801	0.584784515	0.580434544	-0.342340692	-0.282447033	0.447436877	0.066298244	-0.920539363	0.369754535	-0.077421533	-0.573063985	0.374241306
VNG1933G	-0.353727413	0.604760542	0.618883542	0.3959105	0.416162521	0.743376804	-0.193432263	0.475552049	0.200587949	0.349608765	0.676171102	0.564445995
VNG1934H	-0.01342897	0.431112966	0.56718132	0.388382046	0.613041621	0.402391741	-0.018464082	0.540039497	-0.134127547	0.332976878	0.59711058	0.487249837
VNG1935C	0.425584294	-0.207991546	0.156197356	0.99054802	0.413529055	-0.266515593	-0.750080473	-0.366689919	-1.748990689	0.384046057	0.297289391	-0.020155392
VNG1937C	-0.226643011	0.049304571	-1.297540758	-0.597016518	-0.815332419	-0.187449128	-2.189008982	-0.201874995	-1.919145509	-0.434624948	-0.385745067	-1.09518227
VNG1938C	1.533910552	1.030165228	1.084850544	0.373824507	1.16296901	-0.251374492	1.187995062	1.326871182	0.708620145	0.397105414	0.873172205	0.98312691
VNG1939G	-0.648058777	-0.729610608	-0.276816678	0.028724166	-1.161984908	-0.900822092	-0.107728025	0.870441751	1.502739803	-0.324096888	-0.86019669	-0.87436437
VNG1940H	-0.988961692	-0.66353888	-0.416429199	-0.025047204	-0.614243839	-0.752541175	-0.407407337	0.417484046	1.333895455	-0.778135446	-0.608308793	-0.513346074
VNG1941C	-0.813652523	-0.145011058	-0.508833341	-0.456206415	-0.335082046	0.226701223	-0.932741976	-0.563375306	-1.334813275	0.178474779	0.041327183	-0.148473615
VNG1942H	-0.581708444	-0.358633177	-0.187590863	0.017775961	-0.236444264	-0.547978579	0.127413012	1.404618457	1.090670556	-0.75651684	-0.390908048	-0.205813283
VNG1943H	-0.39779266	-0.278784942	-0.103150273	-0.33732696	-0.52232452	-0.544012388	-0.372251813	0.903193636	1.48338976	-0.583112942	-0.598769288	-0.493223185
VNG1944C	-0.414643716	-0.39405004	-0.342591332	0.190893033	-0.258152069	-0.506107572	0.193432263	1.651294026	2.138871663	-0.496515009	-0.581280727	-0.295294454
VNG1945G	-0.728968056	-0.869309862	-0.612154217	0.121779881	-1.000429171	-0.692365973	-0.070652687	2.303160049	2.491799349	-0.891574204	-0.994060294	-0.997786809
VNG1946G	-0.766983595	-1.404106886	0.022581255	-0.334689092	0.453322765	-0.863246281	1.690209569	0.897502467	0.515691084	-1.015555365	-0.03712425	-0.594968303
VNG1948H	-0.363006699	-0.617511952	-0.511363444	-0.839952002	-1.486325319	-0.858491946	0.476878176	-0.458505026	-0.804664036	-0.475655561	-1.041967822	-0.825243458
VNG1949G	0.679719571	0.928366917	0.501195999	0.623472905	0.152659895	0.151020264	0.738618564	-0.130824833	0.107802388	-0.067811285	0.109816756	0.504607387
VNG1951G	2.014710849	1.753935705	0.890468317	1.839677639	1.219001875	0.162664189	1.375496824	-0.892487285	-0.267204674	1.81480067	1.287536066	-0.054025849
VNG1952H	2.69742717	2.194697201	1.392499305	2.877847092	2.032508847	0.767552925	2.143631912	1.105710233	0.202678621	2.722609364	1.677577367	0.137235048
VNG1953C	2.961485111	2.235641147	1.06428387	2.756756364	1.994304737	-0.438412186	2.046289431	-0.615701392	0.725602608	2.772929117	1.64526867	0.496290003
VNG1954H	0.657584947	0.769475803	0.59371603	0.943987289	0.2896338	-0.29840798	1.747277265	-0.255979399	-1.01576666	1.354619071	-1.111194586	0.03578513
VNG1956H	0.547483445	1.655081227	1.480659389	0	1.166389545	0.335091539	1.11628983	0.351374811	0.658814227	0.889717605	1.198244056	0.724611069
VNG1957G	-0.728198296	-0.14626581	-0.488194436	0.248637477	0.115715177	-0.419560471	1.20129691	-0.182749624	-1.010142763	-1.06057974	-0.210146729	0.139451792
VNG1959G	0.686647544	-0.074846303	0.756275541	-0.76930544	-0.496260998	-0.674291579	0.464744573	-0.72060907	-0.149289741	0.071330606	0.077671984	0.407638623
VNG1960H	-0.183508769	-0.474883053	0.280963506	-0.40982459	0.027185926	0.019894555	-0.131793897	1.130017684	0.266457482	-1.247881864	-0.034480385	0.559617295
VNG1962C	-0.497889006	0.853702663	1.001873225	0.063342866	-0.053816776	0.438971076	2.744199948	0.949420335	0.847422532	-0.084415813	0.985947768	0.765980967
VNG1963H	1.462175352	1.061565236	1.156732705	1.249579535	1.34211734	0.950422641	1.497299194	1.42516399	1.160921614	-0.39566674	0.826534607	1.134274014
VNG1964H	1.087191658	0.881461951	1.018191508	-0.533589123	1.353609415	0.560820088	-0.189007862	0.882047338	0.873452471	-0.070298952	1.127608319	1.5849258
VNG1965H	0.350077869	0.10578047	0.138426257	0.879508464	-0.46004443	-0.431353604	-0.839456532	-0.20514771	-0.213337122	0.373659556	-0.270990283	0.38514026
VNG1967G	-0.390096682	-0.96545291	-0.130406302	0.413901346	-0.85820875	-0.488244632	-1.10822583	-0.562706363	-0.996849862	0.09274896	-0.897174488	-0.537622637
VNG1969G	-0.632322548	-0.477224543	-0.293103836	-0.404565001	-0.319909988	-0.043237395	-0.042369043	-0.235201874	-1.272360087	-0.580402495	-0.355033763	-0.060214531
VNG1971G	-0.266645345	0.084151395	-0.496084782	-0.573835881	-0.786869134	-0.070914918	0.038021286	0.439711872	-0.896869693	-0.622898095	0.188240273	0.625286026
VNG1972G	-0.525940383	-0.697393131	-0.128509012	-0.227976141	-0.380413752	0.081598143	-0.149343622	-0.513829901	-1.247377738	-0.50376364	0.174853067	0.388047184
VNG1973H	1.562882953	1.276267283	1.373350846	1.560291508	1.504212908	1.491221581	-0.433509434	0.537148828	0.52270304	1.464030397	1.474247643	1.209519795
VNG1974H	0.283532947	-0.990419021	-0.344433237	0.227448048	0.804054209	0.974629237	2.122503323	1.401171907	0.424859661	-0.469611806	0.36979135	0.174542348
VNG1976H	1.361312133	1.007620839	1.13183628	-0.140379795	0.812435503	0.348892305	1.718044156	1.637779995	0.976503862	-0.634555502	0.418333978	0.387785949
VNG1977H	-0.726161858	0.253316989	-0.208420849	-0.283249787	0.060756217	0.069973495	-0.211168702	-0.229028766	-0.225744568	-0.544919181	-0.786124834	-0.299905378
VNG1978H	0.050745062	-1.325110425	-0.890923012	-0.819563749	0.197715211	-0.880330303	-1.845317719	-1.272583446	-1.230826433	-0.154073121	-1.482483596	-0.486410771
VNG1980C	1.022347442	0.701195831	0.118547658	0.459182901	1.170590562	0.242814926	2.239398749	0.895507421	-0.789077495	-0.167228243	-0.145839545	-0.65058856
VNG1982C	-0.215594627	-0.200511492	-1.078190357	-0.495173981	-0.375648182	-0.719442986	1.869702588	0.973963218	-0.83426829	-0.114266336	-0.832176039	-0.305634692
VNG1983H	0.57990891	-0.193036153	-0.028157898	1.05914745	0.055751626	-0.227979311	0.851879884	-0.053110071	-2.213437898	0.51453842	-0.736004227	-0.563835328
VNG1984G	-0.692009195	-0.709914197	-0.887696905	-2.286371194	-1.432629479	-1.134927224	1.192405581	-0.042997594	-0.457312568	-0.791297497	-0.942500218	-0.761308893
VNG1985C	-0.022574542	0.2995281	0.776432375	0.545311642	0.847350626	0.433297037	1.663626088	0.475978609	0.085530076	1.082403586	0.471180537	0.250029446
VNG1986C	-0.452786125	-0.318070347	0.372776116	0.600098923	0.526312777	0.335351532	1.980384752	0.570055938	-0.236896669	-0.868482119	0.206126278	0.272370805
VNG1987G	-0.514283976	-0.64293675	-0.417074968	0.20251206	-0.506317288	-0.681661231	0.118658486	0.735892404	0.412500978	-0.212307822	-0.388174549	-0.614681912
VNG1988G	0	-0.419054129	-1.953967569	-0.203494764	-1.212307739	-0.731987111	-1.128523763	-0.224794625	-0.544603657	-0.073010898	-0.819884749	-0.574480997
VNG1989H	-0.216119212	0.386146406	0.21905166	0.296120117	0.759105637	-0.150363389	1.012933649	0.689845458	-0.377035843	0.244210967	0.407840554	0.389392702
VNG1991H	-0.44160225	-0.501831543	0.51456047	-1.0514781	0.379228277	-0.97828978	1.32679837	-0.85804099	-0.424785488	-0.186675928	-1.138578924	0.11158555
VNG1992G	-1.338121125	-0.642514036	-0.636343228	0.048029941	-0.761172117	-0.926049777	1.415760105	1.232896593	0.382370414	-0.504606363	-0.181266277	-1.073862335
VNG1993H	-0.998757172	-1.215996889	-0.891708932	-0.794650421	-0.955334201	-0.924494206	-1.247252233	-0.481230175	-0.952054286	-0.628977625	-1.713998232	-0.947254202
VNG1994C	0.565810977	-0.085790681	0.346895752	0.708880873	0.212515541	-0.05767839	0.980803251	1.290610894	0.479493116	0.554200148	0.051435501	0.145903721
VNG1995C	0.179869027	0.049034318	0.080657584	0.146069508	-0.061060378	-0.322797401	-0.044543217	0.345176294	-0.093792484	-0.042674491	-0.130990976	0.091415232
